inn,revenue,net_profit,total_assets,total_liabilities,current_assets,current_liabilities,equity,region,industry,company_age,authorized_capital,is_bankrupt
0000000411,24185307.970305864,4041673.2219366264,44825921.727383904,10507772.640355468,18697253.88599771,3484850.554032438,34318149.08702844,Moscow_region,Manufacturing,14,500456.0814583871,0
0000000412,46660957.17294632,7215772.2487117965,55035026.053971134,19794267.185111865,31897119.621127166,9815678.15301593,35240758.86885927,Moscow_region,IT,3,978180.0927179172,0
0000000413,1887630.1040182135,-278366.84744667576,2062252.3203029912,1639424.7432715888,846598.8791252351,1184625.1297259184,422827.5770314024,Ekaterinburg,Construction,11,188899.60201944743,1
0000000414,3315629.1899935044,674085.528418037,7477634.518426042,2486619.2191171045,4506761.879479475,1041349.3006019609,4991015.299308937,SPB,Services,19,692299.7745236342,0
0000000415,27748352.966595553,5771739.782820311,35932906.66282329,15519151.685456507,18098955.855485238,8453760.244902985,20413754.977366783,Moscow_region,IT,21,122886.68551024096,0
0000000416,2313523.432309075,-705391.6606970482,2270022.444664942,1719707.9159527095,1055519.7589382578,1145205.543392491,550314.5287122326,Ekaterinburg,IT,10,126656.09669194483,1
0000000417,23041465.206290077,3064332.550297887,53599775.11155763,13621963.372189563,24617935.377695486,4824292.820209112,39977811.739368066,SPB,Services,9,548995.4978425042,0
0000000418,6777789.116245731,869918.9993707746,6145096.313776907,3034118.3873860277,2843024.389083879,963543.7371038123,3110977.926390879,SPB,Trade,3,89865.86977145256,0
0000000419,6265653.558830185,631905.2358765213,7761075.91305965,3197471.2019468723,4683945.641881627,1527851.764419072,4563604.711112778,Ekaterinburg,Services,20,213481.73082999513,0
0000000420,21922188.474920034,3707830.4989412567,15379259.50273515,8855799.561041724,9635722.559672698,4215247.019722428,6523459.941693425,Moscow_region,Manufacturing,6,240732.42601884468,0
0000000421,4160399.2399796173,-287449.23079293245,3207741.555073781,3754469.2976716086,761209.1078422816,3191499.569825153,-546727.7425978277,Novosibirsk,Services,7,71880.11239215112,1
0000000422,2945161.606957207,43486.744055955205,4249356.23668524,3997110.0974759473,1882050.5468504892,3518308.7833856395,252246.13920929236,Ekaterinburg,IT,11,74950.98424463748,1
0000000423,1473640.2875019212,-629688.245881084,1544013.3715748796,1577948.144792784,485261.0971076859,823414.6263042103,-33934.77321790438,SPB,IT,3,45963.89272404179,1
0000000424,4537140.305851615,-183958.84527116152,2879765.519659042,2651040.938407489,748230.6969653526,1605970.7144196338,228724.5812515528,SPB,IT,2,161958.83924469884,1
0000000425,2383969.834026596,-608001.4936860654,774227.9679488773,637731.4792822386,356057.94329776557,360861.2320752436,136496.48866663862,Moscow,Trade,12,12722.872114730239,1
0000000426,41070672.87675709,8828993.494962553,101418090.7558471,31778915.293467633,66040536.35687683,14710442.086212477,69639175.46237946,Moscow_region,Services,17,644063.4617190213,0
0000000427,10513550.48333108,1338810.3574650048,6601200.914222579,2370605.9532176796,3653845.466001452,1054891.8786944796,4230594.9610049,SPB,IT,10,307088.9949589168,0
0000000428,863040.4663909236,47606.93341032757,1625300.7623703778,663414.8778200948,1135068.7644538074,239195.9263100778,961885.884550283,Moscow,Manufacturing,16,961801.4693846077,0
0000000429,27292870.491613064,4888547.112718038,16756809.77638839,9691943.657335103,10936325.41559263,3770008.5367391887,7064866.119053287,Moscow,IT,20,211392.7195581044,0
0000000430,26168803.58895383,2595146.8665389745,36514621.54261388,21755489.41369338,22102091.36176366,12720308.48083023,14759132.1289205,Moscow_region,IT,20,931649.1627174057,0
0000000431,707278.4595839144,130200.67555120606,1488502.0277274859,542284.3962063703,814051.6711025238,230271.79588218432,946217.6315211155,Novosibirsk,Trade,22,600638.1423667298,0
0000000432,47857661.47752281,8129674.038741964,111108295.19992383,36237470.19285067,57547890.27621665,13446898.907896295,74870825.00707316,SPB,Manufacturing,22,220080.0555695046,0
0000000433,650585.9615500296,-206500.8250187593,1059658.3763768068,973323.5164779172,411490.3814137902,738736.174102161,86334.85989888955,Ekaterinburg,Manufacturing,3,198577.77783077455,1
0000000434,4170051.5261157774,-1569767.6549188024,4081919.098163516,3693469.1232967507,2014289.1083557552,2113982.0226073363,388449.9748667651,Novosibirsk,IT,6,47006.96456057291,1
0000000435,29128808.27426873,6307038.15613659,73125365.54509576,39968077.914253615,30558007.83063303,20288402.501624532,33157287.63084214,Ekaterinburg,IT,4,669661.3553540977,0
0000000436,762564.8371929881,-97988.952512849,742129.3523400879,568845.784597052,183766.83388667903,500418.8942661935,173283.56774303585,Ekaterinburg,Trade,5,92469.91345538177,1
0000000437,18041670.557813697,1994794.9462934374,41986558.732402444,20165733.04835851,24213901.486321498,11728379.128535982,21820825.684043933,Moscow,Construction,20,596813.7572080779,0
0000000438,27896852.92238757,4576684.816789029,28601750.10772276,14212454.370869096,11656921.506993018,5776645.778132133,14389295.736853663,Moscow_region,Services,20,91149.50959159635,0
0000000439,2880215.6263647596,-178763.5056902289,4463017.433869941,4485573.350003898,1546227.1294954673,2481745.952438394,-22555.916133956984,Novosibirsk,Trade,5,183272.3209979303,1
0000000440,995480.713338436,-323058.58666836313,1001825.8150301322,1156114.5490074633,273271.51374142827,620282.6485334687,-154288.73397733108,Moscow_region,Construction,11,121117.28414810027,1
0000000441,5025388.594948339,880128.3789361508,9429283.369539203,3422322.6590213124,5246576.851168351,1947207.12846123,6006960.710517891,Moscow,IT,6,311759.73878380866,0
0000000442,29610635.061469626,3352383.942544975,61217651.30546166,32038744.66989529,35720127.68951988,12454237.59438631,29178906.63556637,Moscow_region,Trade,11,593516.815536096,0
0000000443,10332906.556421585,1026795.4476096178,13081858.792181268,5521244.482065885,7540350.557161638,2362816.1574382517,7560614.310115383,SPB,Manufacturing,11,127496.17933079763,0
0000000444,1148573.9256217363,-395331.7691480834,1126213.2834104984,1245516.5049930913,229926.1731625511,946283.0679356076,-119303.22158259293,SPB,IT,9,68672.43231642692,1
0000000445,16972653.01355938,2740760.860145998,38486139.66920033,17897100.502810515,24720238.117612902,10125717.695122305,20589039.166389816,Ekaterinburg,Manufacturing,15,67998.13320563684,0
0000000446,7079938.11404514,1258089.12228021,9199374.146706376,2050051.6917585793,4059581.8848152556,615587.1133155576,7149322.454947797,Ekaterinburg,IT,7,181219.02848323487,0
0000000447,3406976.6949653584,-1255516.8679813843,5412557.290475411,5845576.87992596,1590097.8737067725,3883059.2017677906,-433019.5894505484,Ekaterinburg,Construction,7,127870.537903507,1
0000000448,39203600.19334604,7965063.2255624235,87390279.21478307,51233039.71065369,45273984.89855285,17379025.662299428,36157239.50412938,SPB,IT,4,966949.1566184484,0
0000000449,25470569.11263309,2863858.5079394,39954823.92883398,18302802.62316142,24914406.721548673,6765949.591486012,21652021.305672556,Moscow,IT,21,547236.8258140984,0
0000000450,1686281.0454910758,-133458.00085286354,916281.7966577496,942723.9242188366,359613.6390199291,481004.06664516305,-26442.12756108702,Moscow_region,Manufacturing,1,21861.952182778263,1
0000000451,40536903.01283836,9124764.85262976,50921070.945384115,27674545.370102026,33463763.591669224,14650773.83664595,23246525.57528209,Ekaterinburg,Trade,8,705806.7045556925,0
0000000452,33633170.719917044,3237393.9986239932,37296758.50657745,12025178.601498231,15631274.020857649,4246549.24369667,25271579.905079216,Ekaterinburg,Services,16,473139.04505049746,0
0000000453,4734173.540907058,-1552308.2758626728,8329593.583393143,6379164.701314771,3427729.9795564003,5082861.607168305,1950428.882078372,Moscow_region,Services,8,132899.07349601237,1
0000000454,1605013.6757106364,-43618.21792456927,3099446.2603957267,2507006.4993727524,701856.1151438759,1448583.4866900097,592439.7610229743,Ekaterinburg,Trade,11,168924.01656927523,1
0000000455,36159007.930029064,5504222.817959025,72707898.75763263,27945959.636280634,47159266.171547115,15338665.74135675,44761939.121351995,Moscow_region,IT,22,937172.6457039363,0
0000000456,35428952.12026459,8305906.338937918,30291245.59997589,9744595.127588782,13381886.350576911,4712511.140002339,20546650.47238711,Moscow_region,Manufacturing,24,892061.3438621346,0
0000000457,1425740.3567911577,-517778.30689154135,2711043.8243892593,2302045.524590905,1172937.4185132128,1513016.4727681465,408998.2997983545,Ekaterinburg,Trade,14,183187.79791451164,1
0000000458,13154135.142870396,2045635.464224362,12220072.077437958,3262562.4747192576,6583906.777429982,1011330.3927199345,8957509.6027187,Moscow_region,Manufacturing,8,109973.41374756815,0
0000000459,33325739.324272834,5634491.857070935,51250459.27855393,18905110.21180015,32570649.66641717,6781523.772817918,32345349.066753782,Moscow,Services,18,860580.3457372617,0
0000000460,13204036.755711742,2646390.89647128,23532060.74904323,7726559.586446969,13620710.55968557,4626048.348749892,15805501.162596261,Moscow_region,Trade,7,296623.11952305457,0
0000000461,2445653.8040310605,-63240.01341424766,1171930.3667675764,1144872.5106904851,414738.8966274579,701299.8913412935,27057.856077091303,Moscow_region,Trade,2,41884.77317274544,1
0000000462,4651159.007370638,-1224209.6948958577,2337389.4586988287,2235003.410035272,712084.6987452479,1452595.698653019,102386.04866355658,Moscow,IT,1,146556.44151981844,1
0000000463,629341.8917087384,-234146.55570866715,991492.4981365008,830130.4024308873,384103.3929348314,442015.95734226535,161362.0957056135,Ekaterinburg,Services,6,74836.44545396691,1
0000000464,2593580.943342413,-67964.45842701546,4596501.44219343,3240328.2725945143,1992187.5793916748,2217335.380696199,1356173.1695989156,SPB,Manufacturing,3,163532.8852520443,1
0000000465,1469282.0058626228,-102298.64298373298,2655072.359688173,2387762.98567285,1218350.890607731,1448966.2197174374,267309.3740153229,Moscow_region,IT,10,75660.12131545448,1
0000000466,697209.5587287798,-341596.925050675,1280794.944962255,940518.8937638766,637280.9894321179,828182.1365455434,340276.0511983783,Moscow_region,Trade,1,54377.798603036084,1
0000000467,21161041.725292824,2653031.2422462003,56918172.52592704,31994820.350477234,31184731.99854084,12767430.200539824,24923352.175449803,SPB,Manufacturing,4,847997.8725741262,0
0000000468,16359863.663940638,1355535.2547401919,40210967.423891194,10012496.499582525,23743450.2660823,3375751.322538518,30198470.92430867,SPB,Construction,14,69720.130517766,0
0000000469,43300291.55283591,3192622.418159034,40255903.49284311,15724382.147211686,25013574.23182481,5373031.782320135,24531521.34563142,Novosibirsk,Trade,24,62567.37226002928,0
0000000470,2562081.683837551,-1260775.5962005064,4266040.76888303,5078281.718101395,1628679.9095480153,3562330.0964040486,-812240.9492183654,Novosibirsk,Services,2,81640.24689032277,1
0000000471,1051940.497908827,-267234.3668821078,1799550.5598221046,1848791.0755855208,581904.8647700865,1414963.0308984162,-49240.51576341619,Moscow_region,Manufacturing,5,86284.5460073265,1
0000000472,9705094.624092177,2330811.744172906,9945238.203313634,3027006.6111792,6871013.724765425,1575292.293198435,6918231.592134434,Moscow_region,Trade,6,220140.19236177247,0
0000000473,2568074.1857083705,-112910.89739668858,2988829.8273679814,3019078.809060605,1026132.9406255375,2086979.193918574,-30248.981692623347,Ekaterinburg,Manufacturing,3,129257.08666017365,1
0000000474,26789920.068707615,5335039.337725269,68712188.04556179,32887340.828873113,46533398.311441384,17959685.611771397,35824847.21668868,SPB,Manufacturing,16,687835.76901155,0
0000000475,4090481.211278499,-1185552.6696771174,2146916.9430990396,1713978.471828581,582340.468091201,1062596.4431726285,432938.47127045854,Moscow,Services,12,124179.64206216662,1
0000000476,1046484.0412013204,-251972.89729528892,1154560.991584577,1026534.3297896798,410086.26102509856,682894.735157637,128026.66179489705,SPB,Trade,9,139935.3237327161,1
0000000477,3653906.713337321,-1102687.9453483983,1637027.1204166068,1311381.0087454708,595300.168477922,764302.7951226301,325646.111671136,Ekaterinburg,Trade,1,27054.305106429856,1
0000000478,24451080.833783414,1825260.753960641,31033256.136117205,17702108.634079516,13918675.000716887,10439813.184011538,13331147.50203769,Ekaterinburg,Construction,10,728960.8914739474,0
0000000479,14477211.992611483,958257.4794987233,38965916.51971453,19153615.286116242,19110401.93048062,9190132.501342308,19812301.233598284,Moscow,Construction,19,403478.14221475116,0
0000000480,47627091.108630635,9410425.172570411,94948087.9718265,52445342.07330905,39392231.033697315,19778124.869837355,42502745.898517445,Moscow_region,Manufacturing,17,255750.22634587882,0
0000000481,2176473.5876615243,-678683.3816389362,4210684.688178281,3884045.945427689,1459905.5211006196,2488352.6770657413,326638.74275059253,Novosibirsk,Trade,10,115176.12120584802,1
0000000482,15953498.247426204,3111286.8362083784,39736202.21925719,21186347.906713467,27645686.839761533,11385231.666199747,18549854.312543724,Novosibirsk,Construction,24,642049.8544146066,0
0000000483,2285182.170951299,-1117424.885301778,928382.2233958766,829726.0449642037,348167.89478017564,568927.8651304271,98656.17843167286,Moscow,Services,6,130601.38680976561,1
0000000484,30023480.75397017,4411587.314376174,17028391.612291194,5997276.141481578,7353501.053863786,2755190.9373495774,11031115.470809616,Novosibirsk,Trade,13,632494.315547867,0
0000000485,2672741.767202385,-296665.2446997395,1947610.5999651677,1798352.0228407525,461651.8001579911,1047345.8570940342,149258.5771244152,SPB,Trade,4,20218.573193701803,1
0000000486,17016214.086367786,2170231.4553159988,14394364.36583136,7129058.092927434,9458383.15678473,4146362.7783570364,7265306.272903927,Novosibirsk,Services,14,715822.4141691572,0
0000000487,32598995.566561736,2076169.453762629,89435125.78680533,22157767.46359613,44570249.94810855,12069859.17510373,67277358.3232092,Moscow_region,IT,23,423953.74426357,0
0000000488,531858.7117857883,-38698.49702084641,925876.1204348329,732283.5958221842,304709.49743757345,414618.9059504773,193592.52461264865,Moscow,Services,7,159914.3404641455,1
0000000489,10981420.171594767,640210.9220640822,14332607.404832866,6075561.672105251,9421976.252299976,3038256.15298806,8257045.732727615,SPB,IT,5,340954.492654384,0
0000000490,5089383.135108359,796206.3814378179,12998813.438396612,3126889.75115124,8287619.649810327,1699375.7801638094,9871923.687245373,Novosibirsk,Manufacturing,3,586195.7583907603,0
0000000491,19297001.538671613,3346849.6670006495,56434991.07701306,27712540.920778126,38194136.87057009,14650612.133136082,28722450.156234935,Ekaterinburg,Services,4,224595.4318525061,0
0000000492,1725861.4400194844,172178.50485634754,2622833.087778137,817942.3730310062,1156436.2172331763,424024.33403054654,1804890.7147471309,Novosibirsk,Construction,23,814915.6774923579,0
0000000493,25580946.64727314,5658510.897733697,60751786.1289202,31715271.929764066,26794790.93953732,10177932.743660344,29036514.19915613,Moscow,Trade,22,926512.8826233934,0
0000000494,4198436.423241298,-107608.89783565584,3514910.568770857,3958162.568475724,746145.859865031,2057708.5868740764,-443251.99970486714,Moscow_region,Manufacturing,3,150726.08040265893,1
0000000495,1752607.790665709,-703181.5084482806,1364047.7332081767,1266910.7106098135,467344.2461606981,1030251.9071063995,97137.02259836323,Novosibirsk,Manufacturing,12,30170.467174018773,1
